caldt,vwretx,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2022-02-11,-0.019183,-0.014300,38946732000.00,505,39709182300.00,505,4418.64,-0.018969
2022-02-14,-0.003642,-0.008143,38805106200.00,505,38898317400.00,504,4401.67,-0.003841
2022-02-15,0.015870,0.015677,39434360700.00,505,38805106200.00,504,4471.07,0.015767
2022-02-16,0.000967,0.002648,39472188000.00,505,39434360700.00,505,4475.01,0.000881
2022-02-17,-0.021146,-0.018248,38637814300.00,505,39472188000.00,505,4380.26,-0.021173
2022-02-18,-0.007295,-0.004557,38353561600.00,505,38637814300.00,505,4348.87,-0.007166
2022-02-22,-0.010301,-0.009722,37957610700.00,505,38353561600.00,505,4304.76,-0.010143
2022-02-23,-0.018686,-0.016425,37248302600.00,505,37957610700.00,505,4225.50,-0.018412
2022-02-24,0.015204,0.011202,37814676900.00,505,37248302600.00,505,4288.70,0.014957
2022-02-25,0.022219,0.027058,38665138900.00,505,37814676900.00,505,4384.65,0.022373
2022-02-28,-0.002241,-0.006056,38529981700.00,505,38621794800.00,504,4373.94,-0.002443
2022-03-01,-0.015346,-0.018614,37938444800.00,505,38529981700.00,504,4306.26,-0.015473
2022-03-02,0.018449,0.022479,38656276800.00,505,37938444800.00,504,4386.54,0.018643
2022-03-03,-0.005466,-0.002984,38444664100.00,505,38656276800.00,505,4363.49,-0.005255
2022-03-04,-0.007891,-0.008270,38141187900.00,505,38444664100.00,505,4328.87,-0.007934
2022-03-07,-0.029722,-0.030974,37007690100.00,505,38141187900.00,505,4201.09,-0.029518
2022-03-08,-0.007236,-0.004957,36739927800.00,505,37007690100.00,505,4170.70,-0.007234
2022-03-09,0.025810,0.023352,37688194100.00,505,36739927800.00,505,4277.88,0.025698
2022-03-10,-0.003944,-0.003272,37539028700.00,505,37688194100.00,505,4259.52,-0.004292
2022-03-11,-0.012995,-0.011387,37052123100.00,505,37539028700.00,505,4204.31,-0.012962
2022-03-14,-0.007570,-0.003647,36771118500.00,505,37052123100.00,505,4173.11,-0.007421
2022-03-15,0.021559,0.017517,37563641900.00,505,36771118500.00,505,4262.45,0.021408
2022-03-16,0.022445,0.021819,38406776300.00,505,37563641900.00,505,4357.86,0.022384
2022-03-17,0.012386,0.012208,38882392100.00,505,38406776300.00,505,4411.67,0.012348
2022-03-18,0.011834,0.008385,39337052800.00,505,38882392100.00,505,4463.12,0.011662
2022-03-21,-0.000554,-0.002502,39314460100.00,505,39337052800.00,505,4461.18,-0.000435
2022-03-22,0.011691,0.007854,39773294600.00,505,39314460100.00,505,4511.61,0.011304
2022-03-23,-0.012180,-0.013759,39287164200.00,505,39773294600.00,505,4456.24,-0.012273
2022-03-24,0.014208,0.011805,39845500300.00,505,39287164200.00,505,4520.16,0.014344
2022-03-25,0.004884,0.007009,40019477300.00,505,39845500300.00,505,4543.06,0.005066
2022-03-28,0.007666,0.002343,40326098100.00,505,40019477300.00,505,4575.52,0.007145
2022-03-29,0.012265,0.016270,40820684700.00,505,40326098100.00,505,4631.60,0.012257
2022-03-30,-0.006305,-0.007657,40563321400.00,505,40820684700.00,505,4602.45,-0.006294
2022-03-31,-0.015647,-0.014323,39857937700.00,505,40563321400.00,505,4530.41,-0.015653
2022-04-01,0.003565,0.003708,39996974600.00,505,39857937700.00,505,4545.86,0.003410
2022-04-04,0.008527,0.002157,40347331600.00,505,39988602800.00,504,4582.64,0.008091
2022-04-05,-0.012756,-0.010661,39831855200.00,505,40347331600.00,505,4525.12,-0.012552
2022-04-06,-0.009804,-0.005045,39441346100.00,505,39831855200.00,505,4481.15,-0.009717
2022-04-07,0.004125,0.002674,39604052200.00,505,39441346100.00,505,4500.21,0.004253
2022-04-08,-0.002911,0.002013,39488773100.00,505,39604052200.00,505,4488.28,-0.002651
2022-04-11,-0.017069,-0.009482,38820036200.00,504,39476567900.00,503,4412.53,-0.016877
2022-04-12,-0.003299,-0.003013,38692223500.00,504,38820036200.00,504,4397.45,-0.003418
2022-04-13,0.011659,0.011330,39143523900.00,504,38692223500.00,504,4446.59,0.011175
2022-04-14,-0.012254,-0.007040,38660128200.00,504,39143523900.00,504,4392.59,-0.012144
2022-04-18,-0.000323,-0.002349,38648724600.00,504,38660128200.00,504,4391.69,-0.000205
2022-04-19,0.016232,0.018270,39275326700.00,504,38648724600.00,504,4462.21,0.016058
2022-04-20,-0.000920,0.006253,39238319900.00,504,39275326700.00,504,4459.45,-0.000619
2022-04-21,-0.014537,-0.014841,38666969200.00,504,39238319900.00,504,4393.66,-0.014753
2022-04-22,-0.027748,-0.027259,37590595300.00,504,38666969200.00,504,4271.78,-0.027740
2022-04-25,0.005674,0.003233,37803369100.00,504,37590595300.00,504,4296.12,0.005698
2022-04-26,-0.028586,-0.024250,36722564000.00,504,37803369100.00,504,4175.20,-0.028146
2022-04-27,0.002037,0.001505,36797060700.00,504,36722564000.00,504,4183.96,0.002098
2022-04-28,0.024692,0.018299,37705683900.00,504,36797060700.00,504,4287.50,0.024747
2022-04-29,-0.036697,-0.030650,36323099500.00,504,37705683900.00,504,4131.93,-0.036285
2022-05-02,0.005749,0.002993,36530965500.00,504,36323099500.00,504,4155.38,0.005675
2022-05-03,0.004805,0.008463,36706346500.00,504,36530965500.00,504,4175.48,0.004837
2022-05-04,0.029908,0.028055,37804246700.00,504,36706346500.00,504,4300.17,0.029862
2022-05-05,-0.035828,-0.031090,36449881000.00,504,37804246700.00,504,4146.87,-0.035650
2022-05-06,-0.005842,-0.010442,36236803000.00,504,36449881000.00,504,4123.34,-0.005674
2022-05-09,-0.032171,-0.029836,35071071000.00,504,36236803000.00,504,3991.24,-0.032037
2022-05-10,0.002426,-0.002399,35156162000.00,504,35071071000.00,504,4001.05,0.002458
2022-05-11,-0.016780,-0.013432,34566245600.00,504,35156162000.00,504,3935.18,-0.016463
2022-05-12,-0.001247,0.004685,34523144800.00,504,34566245600.00,504,3930.08,-0.001296
2022-05-13,0.024105,0.024094,35355265900.00,504,34523144800.00,504,4023.89,0.023870
2022-05-16,-0.004298,-0.004568,35203315900.00,504,35355265900.00,504,4008.01,-0.003946
2022-05-17,0.019612,0.021944,35893712900.00,504,35203315900.00,504,4088.85,0.020170
2022-05-18,-0.040805,-0.038540,34429071800.00,504,35893712900.00,504,3923.68,-0.040395
2022-05-19,-0.005959,-0.002136,34223548300.00,504,34429071800.00,504,3900.79,-0.005834
2022-05-20,0.000029,0.000682,34224555300.00,504,34223548300.00,504,3901.36,0.000146
2022-05-23,0.018582,0.013724,34860430300.00,504,34224555300.00,504,3973.75,0.018555
2022-05-24,-0.008451,-0.007713,34571370500.00,504,34860430300.00,504,3941.48,-0.008121
2022-05-25,0.009628,0.012384,34904201800.00,504,34571370500.00,504,3978.73,0.009451
2022-05-26,0.020199,0.022200,35609248800.00,504,34904201800.00,504,4057.84,0.019883
2022-05-27,0.024941,0.023206,36496150100.00,504,35609248800.00,504,4158.24,0.024742
2022-05-31,-0.006012,-0.009198,36229493800.00,504,36496150100.00,504,4132.15,-0.006274
2022-06-01,-0.007470,-0.010819,35958958200.00,504,36229493800.00,504,4101.23,-0.007483
2022-06-02,0.018519,0.018531,36623997500.00,504,35958958200.00,504,4176.82,0.018431
2022-06-03,-0.016719,-0.012316,36011260600.00,504,36623997500.00,504,4108.54,-0.016347
2022-06-06,0.003274,0.003282,36129030500.00,504,36011260600.00,504,4121.43,0.003137
2022-06-07,0.009299,0.009376,36464996000.00,504,36129030500.00,504,4160.68,0.009523
2022-06-08,-0.010692,-0.014412,36077803000.00,504,36437080200.00,503,4115.77,-0.010794
2022-06-09,-0.023809,-0.022939,35218812400.00,504,36077803000.00,504,4017.82,-0.023799
2022-06-10,-0.028998,-0.027424,34197279300.00,504,35218812400.00,504,3900.86,-0.029110
2022-06-13,-0.038916,-0.041374,32866457700.00,504,34197279300.00,504,3749.63,-0.038768
2022-06-14,-0.003329,-0.005826,32757043600.00,504,32866457700.00,504,3735.48,-0.003774
2022-06-15,0.014794,0.011423,33241655600.00,504,32757043600.00,504,3789.99,0.014593
2022-06-16,-0.032417,-0.036635,32164046200.00,504,33241655600.00,504,3666.77,-0.032512
2022-06-17,0.002393,0.003842,32241023100.00,504,32164046200.00,504,3674.84,0.002201
2022-06-21,0.024776,0.017619,33103539000.00,503,32241023100.00,504,3764.79,0.024477
2022-06-22,-0.001265,-0.001007,33061649200.00,503,33103539000.00,503,3759.89,-0.001302
2022-06-23,0.009734,0.007951,33383461500.00,503,33061649200.00,503,3795.73,0.009532
2022-06-24,0.030472,0.032600,34384993500.00,503,33383461500.00,503,3911.74,0.030563
2022-06-27,-0.003062,-0.000323,34279696200.00,503,34384993500.00,503,3900.11,-0.002973
2022-06-28,-0.020356,-0.014877,33581915400.00,503,34279696200.00,503,3821.55,-0.020143
2022-06-29,-0.000659,-0.006200,33559785800.00,503,33581915400.00,503,3818.83,-0.000712
2022-06-30,-0.008826,-0.007090,33233264900.00,503,33559785800.00,503,3785.38,-0.008759
2022-07-01,0.010750,0.012485,33589759200.00,503,33233264900.00,503,3825.33,0.010554
2022-07-05,0.002002,-0.002778,33656856400.00,503,33589759200.00,503,3831.39,0.001584
2022-07-06,0.003518,0.000039,33775249200.00,503,33656856400.00,503,3845.08,0.003573
2022-07-07,0.015001,0.015109,34281899800.00,503,33775249200.00,503,3902.62,0.014965
2022-07-08,-0.000755,-0.003862,34256030500.00,503,34281899800.00,503,3899.38,-0.000830
2022-07-11,-0.011772,-0.009553,33852744400.00,503,34256030500.00,503,3854.43,-0.011527
2022-07-12,-0.009161,-0.004544,33542632000.00,503,33852744400.00,503,3818.80,-0.009244
2022-07-13,-0.004336,-0.005397,33397803500.00,503,33542632000.00,503,3801.78,-0.004457
2022-07-14,-0.002785,-0.008451,33304794500.00,503,33397803500.00,503,3790.38,-0.002999
2022-07-15,0.019092,0.019861,33936954100.00,503,33304794500.00,503,3863.16,0.019201
2022-07-18,-0.008342,-0.004104,33653854300.00,503,33936954100.00,503,3830.85,-0.008364
2022-07-19,0.027548,0.029987,34583301200.00,503,33653854300.00,503,3936.69,0.027628
2022-07-20,0.005980,0.006259,34790665500.00,503,34583301200.00,503,3959.90,0.005896
2022-07-21,0.010272,0.006914,35148071800.00,503,34790665500.00,503,3998.95,0.009861
2022-07-22,-0.009233,-0.006034,34807977200.00,503,35148071800.00,503,3961.63,-0.009332
2022-07-25,0.001217,0.003684,34848611400.00,503,34807977200.00,503,3966.84,0.001315
2022-07-26,-0.012087,-0.008154,34427183500.00,503,34848611400.00,503,3921.05,-0.011543
2022-07-27,0.026356,0.019979,35333561700.00,503,34427183500.00,503,4023.61,0.026156
2022-07-28,0.012274,0.015226,35767461200.00,503,35333561700.00,503,4072.43,0.012133
2022-07-29,0.014684,0.008734,36277971500.00,503,35767461200.00,503,4130.29,0.014208
2022-08-01,-0.002702,-0.002243,36179586900.00,503,36277971500.00,503,4118.63,-0.002823
2022-08-02,-0.006540,-0.006788,35942850000.00,503,36179586900.00,503,4091.19,-0.006662
2022-08-03,0.015643,0.009814,36505093300.00,503,35942850000.00,503,4155.17,0.015638
2022-08-04,-0.000829,-0.002681,36474877200.00,503,36505093300.00,503,4151.94,-0.000777
2022-08-05,-0.001934,0.001429,36404119900.00,503,36474877200.00,503,4145.19,-0.001626
2022-08-08,-0.001251,0.003234,36359155500.00,503,36404119900.00,503,4140.06,-0.001238
2022-08-09,-0.004202,-0.005525,36206313100.00,503,36359155500.00,503,4122.47,-0.004249
2022-08-10,0.021274,0.021763,36976402600.00,503,36206313100.00,503,4210.24,0.021291
2022-08-11,-0.000868,0.004597,36944286300.00,503,36976402600.00,503,4207.27,-0.000705
2022-08-12,0.017485,0.015873,37590221800.00,503,36944286300.00,503,4280.15,0.017322
2022-08-15,0.004078,0.001630,37743434400.00,503,37590221800.00,503,4297.14,0.003969
2022-08-16,0.002047,0.003337,37820710700.00,503,37743434400.00,503,4305.20,0.001876
2022-08-17,-0.007234,-0.009735,37547082200.00,503,37820710700.00,503,4274.04,-0.007238
2022-08-18,0.002172,0.003383,37628627700.00,503,37547082200.00,503,4283.74,0.002270
2022-08-19,-0.012876,-0.012897,37144300200.00,503,37628627700.00,503,4228.48,-0.012900
2022-08-22,-0.021356,-0.021708,36351017200.00,503,37144300200.00,503,4137.99,-0.021400
2022-08-23,-0.002130,-0.001165,36273592100.00,503,36351017200.00,503,4128.73,-0.002238
2022-08-24,0.002920,0.004875,36379455000.00,503,36273592100.00,503,4140.77,0.002916
2022-08-25,0.013993,0.015055,36888508100.00,503,36379455000.00,503,4199.12,0.014092
2022-08-26,-0.033654,-0.032457,35646861900.00,503,36888508100.00,503,4057.66,-0.033688
2022-08-29,-0.006567,-0.005612,35413110800.00,503,35646861900.00,503,4030.61,-0.006666
2022-08-30,-0.010969,-0.010659,35024682200.00,503,35413110800.00,503,3986.16,-0.011028
2022-08-31,-0.007779,-0.007692,34680392600.00,503,35024682200.00,503,3955.00,-0.007817
2022-09-01,0.003137,0.001005,34788668900.00,503,34680392600.00,503,3966.85,0.002996
2022-09-02,-0.010753,-0.007685,34414133500.00,503,34788668900.00,503,3924.26,-0.010736
2022-09-06,-0.003993,-0.003282,34276950800.00,503,34414133500.00,503,3908.19,-0.004095
2022-09-07,0.018500,0.022220,34910818000.00,503,34276950800.00,503,3979.87,0.018341
2022-09-08,0.006547,0.008541,35139361700.00,503,34910818000.00,503,4006.18,0.006611
2022-09-09,0.015330,0.014415,35677963300.00,503,35139361700.00,503,4067.36,0.015271
2022-09-12,0.010676,0.009021,36058717500.00,503,35677963300.00,503,4110.41,0.010584
2022-09-13,-0.043174,-0.039570,34501925300.00,503,36058717500.00,503,3932.69,-0.043237
2022-09-14,0.003537,-0.000600,34623962900.00,503,34501925300.00,503,3946.01,0.003387
2022-09-15,-0.011243,-0.007860,34234672700.00,503,34623962900.00,503,3901.35,-0.011318
2022-09-16,-0.007290,-0.010578,33985112200.00,503,34234672700.00,503,3873.33,-0.007182
2022-09-19,0.006916,0.007744,34262429300.00,503,33985112200.00,503,3899.89,0.006857
2022-09-20,-0.011144,-0.016509,33880596100.00,503,34262429300.00,503,3855.93,-0.011272
2022-09-21,-0.017090,-0.016395,33301561800.00,503,33880596100.00,503,3789.93,-0.017116
2022-09-22,-0.008610,-0.014644,33014821400.00,503,33301561800.00,503,3757.99,-0.008428
2022-09-23,-0.017501,-0.016936,32416476500.00,503,33014821400.00,503,3693.23,-0.017233
2022-09-26,-0.009994,-0.014982,32092512700.00,503,32416476500.00,503,3655.04,-0.010341
2022-09-27,-0.002116,-0.002977,32024591900.00,503,32092512700.00,503,3647.29,-0.002120
2022-09-28,0.019675,0.023845,32654664500.00,503,32024591900.00,503,3719.04,0.019672
2022-09-29,-0.021303,-0.019893,31959025300.00,503,32654664500.00,503,3640.47,-0.021126
2022-09-30,-0.015059,-0.011576,31445691600.00,503,31945841900.00,502,3585.62,-0.015067
2022-10-03,0.025480,0.029385,32269366000.00,503,31427134900.00,501,3678.43,0.025884
2022-10-04,0.030646,0.034701,33258291500.00,503,32269366000.00,503,3790.93,0.030584
2022-10-05,-0.002141,-0.004366,33186884100.00,503,33258291500.00,503,3783.28,-0.002018
2022-10-06,-0.010186,-0.011901,32848857600.00,503,33186884100.00,503,3744.52,-0.010245
2022-10-07,-0.028032,-0.024294,31928032100.00,503,32848857600.00,503,3639.66,-0.028004
2022-10-10,-0.007292,-0.006594,31695216300.00,503,31928032100.00,503,3612.39,-0.007492
2022-10-11,-0.006486,-0.004565,31489634500.00,503,31695216300.00,503,3588.84,-0.006519
2022-10-12,-0.003241,-0.005266,31392264700.00,503,31479566400.00,502,3577.03,-0.003291
2022-10-13,0.025543,0.024047,32194098400.00,503,31392264700.00,503,3669.91,0.025966
2022-10-14,-0.023884,-0.023149,31420291400.00,503,32194098400.00,503,3583.07,-0.023663
2022-10-17,0.026605,0.023520,32256240200.00,503,31420291400.00,503,3677.95,0.026480
2022-10-18,0.011585,0.014476,32626692300.00,503,32256240200.00,503,3719.98,0.011428
2022-10-19,-0.006619,-0.011987,32411142200.00,503,32626692300.00,503,3695.16,-0.006672
2022-10-20,-0.007836,-0.011077,32155893300.00,503,32411142200.00,503,3665.78,-0.007951
2022-10-21,0.023684,0.022458,32915479600.00,503,32155893300.00,503,3752.75,0.023725
2022-10-24,0.011759,0.010542,33302605000.00,503,32915479600.00,503,3797.34,0.011882
2022-10-25,0.016225,0.020436,33842821000.00,503,33302605000.00,503,3859.11,0.016267
2022-10-26,-0.007279,0.001418,33595897100.00,503,33842821000.00,503,3830.60,-0.007388
2022-10-27,-0.006080,0.000222,33391030500.00,503,33595897100.00,503,3807.30,-0.006083
2022-10-28,0.024356,0.021304,34159965900.00,503,33349936800.00,502,3901.06,0.024626
2022-10-31,-0.007249,-0.004966,33892979800.00,503,34159965900.00,502,3871.98,-0.007454
2022-11-01,-0.004340,0.002295,33766335200.00,503,33892979800.00,502,3856.10,-0.004101
2022-11-02,-0.025025,-0.024746,32920944900.00,503,33766335200.00,503,3759.69,-0.025002
2022-11-03,-0.010567,-0.006357,32573093400.00,503,32920944900.00,503,3719.89,-0.010586
2022-11-04,0.013354,0.015724,33007705600.00,503,32573093400.00,503,3770.55,0.013619
2022-11-07,0.009394,0.007844,33317860500.00,503,33007705600.00,503,3806.80,0.009614
2022-11-08,0.005311,0.006556,33494817000.00,503,33317860500.00,503,3828.11,0.005598
2022-11-09,-0.020951,-0.018491,32793081600.00,503,33494817000.00,503,3748.57,-0.020778
2022-11-10,0.055119,0.056577,34600520000.00,503,32793081600.00,503,3956.37,0.055434
2022-11-11,0.009163,0.010494,34918287700.00,503,34600520000.00,503,3992.93,0.009241
2022-11-14,-0.009105,-0.011876,34600591400.00,503,34918287700.00,503,3957.25,-0.008936
2022-11-15,0.008998,0.009902,34911936000.00,503,34600591400.00,503,3991.73,0.008713
2022-11-16,-0.008121,-0.011227,34628430200.00,503,34911936000.00,503,3958.79,-0.008252
2022-11-17,-0.003082,-0.005979,34522016400.00,503,34628430200.00,503,3946.56,-0.003089
2022-11-18,0.004677,0.007597,34683457900.00,503,34522016400.00,503,3965.34,0.004759
2022-11-21,-0.004045,-0.000515,34543012500.00,503,34683457900.00,503,3949.94,-0.003884
2022-11-22,0.013468,0.013280,35008227500.00,503,34543012500.00,503,4003.58,0.013580
2022-11-23,0.006050,0.004526,35220026900.00,503,35008227500.00,503,4027.26,0.005915
2022-11-25,-0.000288,0.002472,35209808800.00,503,35220026900.00,503,4026.12,-0.000283
2022-11-28,-0.015204,-0.016741,34674304800.00,503,35209808800.00,503,3963.94,-0.015444
2022-11-29,-0.001722,0.003403,34614600000.00,503,34674304800.00,503,3957.63,-0.001592
2022-11-30,0.030868,0.024746,35640696600.00,503,34614600000.00,503,4080.11,0.030948
2022-12-01,-0.000739,0.000788,35614370100.00,503,35640696600.00,503,4076.57,-0.000868
2022-12-02,-0.001175,-0.000671,35571546500.00,503,35614370100.00,503,4071.70,-0.001195
2022-12-05,-0.018043,-0.019854,34929729100.00,503,35571546500.00,503,3998.84,-0.017894
2022-12-06,-0.014475,-0.011652,34424180900.00,503,34929729100.00,503,3941.26,-0.014399
2022-12-07,-0.001965,-0.001747,34356565600.00,503,34424180900.00,503,3933.92,-0.001862
2022-12-08,0.007352,0.006116,34609159400.00,503,34356565600.00,503,3963.51,0.007522
2022-12-09,-0.007435,-0.007099,34351859100.00,503,34609159400.00,503,3934.38,-0.007350
2022-12-12,0.014069,0.014864,34835919400.00,503,34351859100.00,503,3990.56,0.014279
2022-12-13,0.007008,0.007410,35080043200.00,503,34835919400.00,503,4019.65,0.007290
2022-12-14,-0.006029,-0.006878,34868528400.00,503,35080043200.00,503,3995.32,-0.006053
2022-12-15,-0.024774,-0.022351,34015464400.00,504,34868528400.00,503,3895.75,-0.024922
2022-12-16,-0.011177,-0.011758,33635285200.00,504,34015464400.00,504,3852.36,-0.011138
2022-12-19,-0.008980,-0.009090,33331350700.00,503,33635285200.00,504,3817.66,-0.009007
2022-12-20,0.000921,0.000902,33362042100.00,503,33331350700.00,503,3821.62,0.001037
2022-12-21,0.014784,0.015073,33855250300.00,503,33362042100.00,503,3878.44,0.014868
2022-12-22,-0.014535,-0.011019,33364233200.00,503,33838069700.00,502,3822.39,-0.014452
2022-12-23,0.005815,0.006918,33557598900.00,503,33364233200.00,503,3844.82,0.005868
2022-12-27,-0.004199,-0.000041,33416676900.00,503,33557598900.00,503,3829.25,-0.004050
2022-12-28,-0.012067,-0.013839,33013423500.00,503,33416676900.00,503,3783.22,-0.012021
2022-12-29,0.017417,0.017823,33588415300.00,503,33013423500.00,503,3849.28,0.017461
2022-12-30,-0.002456,-0.004320,33473565100.00,503,33588415300.00,503,3839.50,-0.002541
2023-01-03,-0.004039,-0.001258,33338352800.00,503,33473565100.00,503,3824.14,-0.004001
2023-01-04,0.007539,0.015961,33595165300.00,504,33338352800.00,503,3852.97,0.007539
2023-01-05,-0.011521,-0.010646,33204028900.00,503,33595165300.00,504,3808.10,-0.011646
2023-01-06,0.022882,0.024107,33962414100.00,503,33204028900.00,503,3895.08,0.022841
2023-01-09,-0.000676,0.000191,33938664700.00,503,33962414100.00,503,3892.09,-0.000768
2023-01-10,0.006963,0.007495,34174976100.00,503,33938664700.00,503,3919.25,0.006978
2023-01-11,0.012989,0.012303,34618376000.00,503,34174976100.00,503,3969.61,0.012849
2023-01-12,0.003309,0.003521,34732937100.00,503,34618376000.00,503,3983.17,0.003416
2023-01-13,0.004114,0.002316,34875691600.00,503,34732937100.00,503,3999.09,0.003997
2023-01-17,-0.001964,-0.002154,34807210100.00,503,34875691600.00,503,3990.97,-0.002030
2023-01-18,-0.015521,-0.015429,34266958100.00,503,34807210100.00,503,3928.86,-0.015563
2023-01-19,-0.007679,-0.010411,34003096200.00,503,34266958100.00,503,3898.85,-0.007638
2023-01-20,0.018877,0.017950,34643006500.00,503,34003096200.00,503,3972.61,0.018918
2023-01-23,0.011930,0.012373,35056298400.00,503,34643006500.00,503,4019.81,0.011881
2023-01-24,-0.000664,-0.001921,35033068700.00,503,35056298400.00,503,4016.95,-0.000711
2023-01-25,-0.000142,0.001963,35028648500.00,503,35033068700.00,503,4016.22,-0.000182
2023-01-26,0.011121,0.008215,35417761700.00,503,35028648500.00,503,4060.43,0.011008
2023-01-27,0.002792,0.001372,35513098300.00,503,35417761700.00,503,4070.56,0.002495
2023-01-30,-0.013003,-0.010337,35051292700.00,503,35513098300.00,503,4017.77,-0.012969
2023-01-31,0.014635,0.016716,35557003500.00,503,35051292700.00,503,4076.60,0.014642
2023-02-01,0.010522,0.010076,35931190100.00,503,35557003500.00,503,4119.21,0.010452
2023-02-02,0.014514,0.010259,36452744800.00,503,35931190100.00,503,4179.76,0.014699
2023-02-03,-0.010294,-0.011538,36077009100.00,503,36452744800.00,503,4136.48,-0.010355
2023-02-06,-0.006190,-0.007199,35853776000.00,503,36077009100.00,503,4111.08,-0.006140
2023-02-07,0.012620,0.009272,36306289800.00,503,35853776000.00,503,4164.00,0.012873
2023-02-08,-0.010981,-0.009916,35907742500.00,503,36306289800.00,503,4117.86,-0.011081
2023-02-09,-0.008665,-0.009127,35596578900.00,503,35907742500.00,503,4081.50,-0.008830
2023-02-10,0.002133,0.003486,35670314100.00,503,35596578900.00,503,4090.46,0.002195
2023-02-13,0.011449,0.010767,36077731300.00,503,35670314100.00,503,4137.29,0.011449
2023-02-14,-0.000088,-0.002112,36074720400.00,503,36077731300.00,503,4136.13,-0.000280
2023-02-15,0.002864,0.004585,36178235300.00,503,36074720400.00,503,4147.60,0.002773
2023-02-16,-0.013861,-0.011336,35676427900.00,503,36178235300.00,503,4090.41,-0.013789
2023-02-17,-0.002552,-0.001759,35586392300.00,503,35676427900.00,503,4079.09,-0.002767
2023-02-21,-0.019919,-0.021286,34877406500.00,503,35586392300.00,503,3997.34,-0.020041
2023-02-22,-0.001512,-0.001361,34825235800.00,503,34877406500.00,503,3991.05,-0.001574
2023-02-23,0.005075,0.003704,35001964900.00,503,34825235800.00,503,4012.32,0.005329
2023-02-24,-0.010533,-0.008750,34630579300.00,503,35001964900.00,503,3970.04,-0.010538
2023-02-27,0.003022,0.000928,34735190500.00,503,34630579300.00,503,3982.24,0.003073
2023-02-28,-0.003074,-0.003063,34569840400.00,503,34735190500.00,503,3970.15,-0.003036
2023-03-01,-0.004880,-0.002672,34400815500.00,503,34569840400.00,503,3951.39,-0.004725
2023-03-02,0.007265,0.007828,34650876600.00,503,34400815500.00,503,3981.35,0.007582
2023-03-03,0.016186,0.013397,35212687900.00,503,34650876600.00,503,4045.64,0.016148
2023-03-06,0.000639,-0.004624,35235256000.00,503,35212687900.00,503,4048.42,0.000687
2023-03-07,-0.015281,-0.016313,34696844300.00,503,35235256000.00,503,3986.37,-0.015327
2023-03-08,0.001335,0.001991,34743094600.00,503,34696844300.00,503,3992.01,0.001415
2023-03-09,-0.018508,-0.022049,34099818200.00,503,34743094600.00,503,3918.32,-0.018459
2023-03-10,-0.014687,-0.022336,33598995300.00,503,34099818200.00,503,3861.59,-0.014478
2023-03-13,-0.001395,-0.010492,33545525000.00,503,33592256400.00,501,3855.76,-0.001510
2023-03-14,0.016827,0.013360,34109916600.00,503,33545525000.00,501,3919.29,0.016477
2023-03-15,-0.006722,-0.015198,33916535400.00,503,34109916600.00,501,3891.93,-0.006981
2023-03-16,0.017348,0.013192,34504875300.00,503,33916535400.00,503,3960.28,0.017562
2023-03-17,-0.010765,-0.017806,34134410400.00,503,34504875300.00,503,3916.64,-0.011019
2023-03-20,0.008875,0.012306,34451823000.00,503,34134410400.00,503,3951.57,0.008918
2023-03-21,0.013117,0.014210,34903803000.00,503,34451823000.00,503,4002.87,0.012982
2023-03-22,-0.016399,-0.022575,34331217200.00,503,34903803000.00,503,3936.97,-0.016463
2023-03-23,0.002923,-0.003621,34431778300.00,503,34331217200.00,503,3948.72,0.002985
2023-03-24,0.005556,0.007934,34622472200.00,503,34431778300.00,503,3970.99,0.005640
2023-03-27,0.001791,0.007278,34684577700.00,503,34622472200.00,503,3977.53,0.001647
2023-03-28,-0.001657,0.002121,34627093900.00,503,34684577700.00,503,3971.27,-0.001574
2023-03-29,0.014218,0.015339,35119570100.00,503,34627093900.00,503,4027.81,0.014237
2023-03-30,0.005718,0.004361,35320271800.00,503,35119570100.00,503,4050.83,0.005715
2023-03-31,0.014559,0.014956,35776753600.00,503,35320271800.00,503,4109.31,0.014437
2023-04-03,0.003580,0.001009,35905786700.00,503,35776753600.00,503,4124.51,0.003699
2023-04-04,-0.005738,-0.010403,35699754900.00,503,35905786700.00,503,4100.60,-0.005797
2023-04-05,-0.002535,-0.002457,35609240500.00,503,35699754900.00,503,4090.38,-0.002492
2023-04-06,0.003645,0.000674,35739020500.00,503,35609240500.00,503,4105.02,0.003579
2023-04-10,0.000861,0.006590,35769711100.00,503,35739020500.00,503,4109.11,0.000996
2023-04-11,-0.000099,0.006439,35766172700.00,503,35769711100.00,503,4108.94,-0.000041
2023-04-12,-0.004238,-0.005279,35614756700.00,503,35766172700.00,503,4091.95,-0.004135
2023-04-13,0.013355,0.008012,36090390800.00,503,35614756700.00,503,4146.22,0.013263
2023-04-14,-0.002084,-0.004758,36014830000.00,503,36090390800.00,503,4137.64,-0.002069
2023-04-17,0.003288,0.007003,36133264200.00,503,36014830000.00,503,4151.32,0.003306
2023-04-18,0.000835,0.000195,36160745100.00,503,36133264200.00,503,4154.87,0.000855
2023-04-19,-0.000041,0.000450,36159515000.00,503,36160745100.00,503,4154.52,-0.000084
2023-04-20,-0.006061,-0.005530,35939735300.00,503,36159515000.00,503,4129.79,-0.005953
2023-04-21,0.001074,-0.000180,35977561800.00,503,35939735300.00,503,4133.52,0.000903
